data,id_cliente,quantidade_boleto,quantidade_payout,quantidade_payin
2023-10-17,99,1,2,1
2023-12-27,69,6,4,5
2023-11-11,48,1,3,0
2023-11-19,35,2,2,3
2023-11-07,33,2,3,3
2023-12-06,22,2,4,1
2023-10-19,56,6,1,6
2023-12-20,6,4,3,3
2023-12-14,5,8,9,12
2023-12-23,58,3,5,0
2024-01-18,19,4,5,5
2023-12-07,12,9,12,10
2024-01-29,18,2,0,1
2023-12-04,56,4,2,8
2024-01-01,16,5,7,5
2023-10-13,64,1,3,2
2023-10-07,61,10,6,9
2023-11-26,56,2,6,4
2023-12-05,26,2,3,3
2024-01-27,69,2,4,1
2023-12-30,33,2,1,4
2023-10-26,54,3,8,5
2023-10-19,35,3,3,3
2024-01-05,70,3,1,2
2023-12-27,72,3,4,3
2024-01-27,68,5,11,5
2024-01-28,67,4,2,3
2024-01-15,35,5,4,2
2024-01-04,35,2,2,2
2023-11-25,27,5,6,3
2024-01-19,52,6,3,4
2023-10-17,66,1,1,3
2024-01-05,41,6,6,7
2023-11-06,32,4,9,8
2023-10-07,43,1,4,6
2023-12-03,41,10,7,9
2023-10-20,2,8,11,9
2024-01-28,22,2,2,1
2023-10-25,18,2,2,1
2023-11-03,74,11,8,10
2024-01-03,92,5,3,1
2023-10-22,114,0,1,1
2023-11-24,103,2,2,2
2023-10-16,84,3,6,3
2023-12-11,98,7,4,7
2024-01-21,83,4,4,5
2023-11-11,97,4,10,12
2023-11-03,76,3,6,5
2023-10-13,76,8,3,5
2024-01-24,89,12,8,2
2024-01-22,89,2,6,6
2024-01-02,77,6,5,2
2023-10-27,76,8,9,3
2023-10-29,75,5,15,12
2023-12-18,85,6,6,8
2023-12-01,105,16,24,13
2023-12-08,102,4,4,2
2023-11-04,114,3,4,2
2023-11-28,113,8,13,12
2023-12-01,101,7,2,4
2024-01-09,69,6,1,5
2024-01-03,60,3,4,4
2023-11-14,9,3,7,3
2023-11-18,6,1,2,2
2024-01-03,43,4,2,5
2024-01-30,7,5,7,6
2023-10-11,46,2,4,1
2024-01-11,67,5,6,4
2023-11-13,57,8,12,7
2023-12-18,40,3,2,0
2024-01-14,16,9,3,8
2023-10-09,31,5,9,4
2023-10-20,57,11,8,7
2024-01-02,53,2,0,0
2023-10-10,26,1,2,3
2023-10-22,30,2,3,3
2023-10-21,14,2,1,3
2024-01-23,15,2,2,3
2024-01-28,43,2,2,5
2023-11-20,14,3,2,2
2023-12-21,41,11,9,3
2023-10-12,2,8,8,5
2023-12-09,66,1,0,2
2023-10-30,3,5,4,9
2023-12-02,32,10,6,4
2023-11-17,18,1,2,5
2023-11-09,86,11,6,8
2024-01-17,96,1,2,2
2023-10-31,116,5,7,6
2023-11-23,105,14,25,16
2023-11-05,102,6,5,3
2023-11-25,97,7,4,6
2023-10-26,86,4,8,5
2023-10-29,91,5,0,9
2024-01-08,102,5,5,3
2023-12-27,99,2,0,1
2023-10-02,89,2,5,6
2023-12-07,81,2,0,4
2024-01-06,97,6,3,4
2023-10-11,84,3,3,2
2023-10-30,97,8,10,9
2024-01-28,77,9,8,5
2024-01-06,111,11,9,6
2023-12-12,38,7,8,9
2024-01-20,24,5,1,5
2023-12-09,13,7,4,7
2023-12-03,60,4,2,1
2023-11-13,67,9,4,3
2023-12-17,3,9,9,6
2024-01-03,14,3,1,2
2023-12-10,21,16,3,2
2023-10-25,46,4,6,3
2023-11-12,22,3,2,2
2024-01-16,35,2,4,2
2023-10-27,48,1,2,2
2023-12-06,58,5,5,2
2024-01-09,9,5,4,7
2024-01-02,36,5,4,1
2023-11-16,14,1,1,2
2023-12-16,53,1,8,4
2023-10-31,35,4,3,7
2023-10-21,2,4,8,7
2024-01-12,38,5,8,3
2023-11-05,64,1,0,1
2023-12-10,66,3,4,2
2023-10-07,74,6,7,5
2023-12-19,3,10,7,8
2023-12-05,65,2,1,1
2023-12-24,22,1,0,1
2023-12-17,29,5,5,6
2023-12-14,69,2,5,3
2023-10-17,19,3,7,2
2023-11-16,30,4,5,3
2023-11-30,52,6,4,6
2024-01-25,26,2,2,5
2023-10-03,14,3,0,0
2023-12-01,30,6,5,2
2023-10-07,46,4,2,3
2023-12-10,15,3,2,0
2024-01-15,65,1,3,1
2023-10-06,2,5,5,6
2024-01-09,45,1,2,2
2024-01-09,39,1,2,3
2024-01-07,12,10,10,6
2024-01-20,73,8,6,9
2023-10-10,19,4,1,4
2023-10-17,3,7,7,5
2023-11-02,80,5,2,1
2023-10-04,107,2,3,1
2023-11-18,102,12,10,6
2023-10-19,95,7,10,6
2023-12-02,89,11,9,6
2023-10-31,98,3,3,4
2023-12-31,82,3,5,3
2023-12-27,77,5,6,9
2023-10-01,85,6,7,8
2024-01-15,96,1,3,2
2023-10-01,94,2,3,2
2023-10-12,93,3,4,5
2023-11-02,101,3,3,4
2023-12-31,94,1,2,3
2023-10-05,114,2,3,4
2023-10-08,98,11,6,10
2024-01-09,79,5,7,11
2023-12-30,79,8,6,5
2023-11-02,94,3,5,4
2024-01-06,63,6,5,11
2024-01-20,69,4,2,4
2023-10-03,65,3,3,3
2024-01-05,74,13,9,11
2024-01-11,70,8,6,4
2023-10-25,29,6,5,4
2023-12-21,57,9,6,5
2023-10-31,59,4,3,4
2023-11-27,9,4,9,12
2023-10-26,59,3,3,2
2023-11-18,56,13,4,9
2024-01-28,23,7,4,2
2024-01-04,30,5,6,8
2023-12-23,56,6,6,6
2023-12-31,53,2,1,3
2023-12-15,30,8,4,3
2023-10-06,31,3,4,9
2023-11-25,58,1,2,5
2023-11-22,46,1,2,1
2024-01-06,4,2,1,4
2023-12-14,6,3,5,0
2023-12-24,67,7,5,4
2023-10-22,18,5,0,3
2023-12-12,13,4,3,2
2024-01-23,37,6,5,3
2023-10-11,19,4,4,2
2023-12-17,13,5,6,1
2024-01-27,74,9,8,10
2023-11-17,72,0,0,4
2023-12-20,50,8,4,11
2023-11-28,67,6,6,6
2023-11-06,27,9,4,9
2024-01-12,39,0,1,2
2024-01-24,14,5,1,0
2023-10-27,33,5,3,4
2023-10-15,72,3,5,3
2024-01-06,35,5,4,0
2023-11-09,41,8,12,8
2023-12-26,39,1,3,2
2023-10-29,97,9,2,3
2023-12-11,101,1,4,2
2023-12-12,105,15,18,31
2023-12-15,79,4,7,8
2023-12-13,95,7,10,3
2023-12-28,82,8,6,9
2023-12-11,100,13,9,4
2023-10-10,114,2,4,1
2023-11-20,87,12,8,9
2024-01-26,97,7,9,7
2023-10-04,89,5,6,4
2024-01-07,103,2,2,2
2023-11-23,95,8,5,10
2023-11-17,85,6,9,4
2023-11-20,117,10,9,7
2023-12-03,87,6,5,7
2023-10-24,41,7,5,7
2024-01-13,13,7,6,3
2023-12-02,16,10,3,7
2023-12-09,46,3,6,5
2024-01-18,54,4,3,4
2023-12-13,1,8,8,9
2023-11-26,47,2,1,2
2023-10-19,61,7,11,6
2024-01-02,2,3,5,4
2023-12-09,2,7,5,3
2023-12-12,72,0,4,2
2023-12-04,54,2,8,7
2023-12-13,39,5,0,2
2024-01-07,61,6,10,6
2023-11-19,11,6,4,4
2023-11-18,14,3,1,1
2023-11-14,39,2,0,2
2023-10-06,26,5,3,2
2023-10-04,37,5,3,7
2023-10-20,67,4,2,5
2023-12-28,35,2,3,2
2023-11-05,8,5,11,9
2024-01-15,33,5,3,0
2023-12-31,2,4,4,7
2024-01-15,46,1,4,1
2023-10-09,33,2,3,2
2023-12-12,27,8,4,5
2024-01-21,73,5,3,8
2023-11-17,47,0,3,3
2023-12-23,67,4,12,5
2023-11-30,24,2,3,4
2024-01-20,21,3,5,4
2023-12-17,32,4,6,6
2023-11-15,72,2,3,3
2023-11-30,58,3,1,5
2023-11-11,41,9,6,9
2023-12-03,26,1,3,3
2023-10-27,26,1,1,1
2023-12-05,96,4,3,5
2023-11-05,79,4,4,7
2023-12-07,89,4,4,7
2023-12-30,96,2,0,2
2023-10-12,84,4,5,3
2023-10-11,78,3,7,2
2023-12-10,107,0,3,2
2023-10-06,92,4,4,4
2023-11-29,103,4,6,2
2023-11-16,101,8,7,2
2024-01-04,101,1,6,0
2023-11-08,88,4,6,3
2023-10-28,76,7,7,7
2024-01-13,80,6,2,2
2023-12-08,78,1,5,6
2023-10-24,114,4,4,2
2024-01-15,95,8,11,6
2023-12-20,73,9,3,7
2023-11-26,46,4,0,1
2023-12-21,49,5,3,7
2023-12-07,73,4,10,10
2023-12-03,52,5,6,3
2023-11-18,37,3,3,7
2023-11-05,72,1,2,1
2023-10-22,24,3,2,2
2024-01-17,18,4,2,3
2023-11-27,72,1,0,2
2023-11-14,59,1,3,6
2023-10-24,56,5,7,6
2024-01-02,19,3,6,6
2023-10-08,63,6,8,6
2023-11-04,46,4,2,3
2024-01-14,65,3,3,1
2023-10-07,30,5,0,5
2023-10-28,29,7,8,8
2023-12-16,13,3,6,3
2023-12-17,65,3,1,3
2023-12-22,49,3,8,6
2023-11-03,39,5,3,1
2024-01-09,70,2,5,6
2024-01-06,61,8,6,8
2024-01-19,18,4,3,2
2023-10-22,52,5,2,2
2023-11-14,3,8,9,4
2023-10-02,32,8,5,7
2024-01-11,16,8,6,8
2023-11-25,56,6,11,6
2024-01-15,41,13,7,4
2023-10-01,60,4,4,4
2023-12-20,16,7,12,9
2024-01-21,62,5,0,0
2023-10-26,13,6,5,5
2024-01-19,55,2,3,2
2024-01-15,26,4,3,2
2024-01-19,23,8,5,9
2023-11-07,37,5,7,4
2023-12-25,3,2,4,7
2023-10-28,81,3,1,3
2023-10-27,100,5,6,6
2023-10-16,83,6,3,2
2024-01-08,80,3,1,1
2024-01-01,99,1,1,3
2023-10-23,80,2,4,2
2023-11-21,83,5,1,4
2024-01-25,82,10,6,8
2023-11-15,114,3,5,6
2023-11-21,103,5,2,4
2024-01-19,80,1,2,1
2023-12-21,96,3,5,4
2023-12-23,111,10,7,6
2023-11-01,85,9,3,8
2023-12-21,93,1,4,3
2023-12-22,90,7,7,6
2023-10-12,80,2,2,1
2023-12-04,78,1,2,6
2024-01-05,75,8,9,4
2023-11-11,102,8,9,10
2023-12-20,94,1,3,0
2024-01-21,103,1,2,2
2023-12-05,101,3,5,3
2023-12-06,83,5,4,4
2024-01-07,101,7,5,4
2024-01-03,88,2,2,2
2024-01-22,16,4,5,7
2023-10-12,74,8,2,9
2023-12-08,19,7,7,5
2024-01-14,1,4,4,6
2024-01-04,62,4,3,1
2023-10-26,74,12,12,11
2023-10-30,54,3,6,2
2024-01-06,17,4,3,2
2023-11-25,19,5,4,6
2023-11-10,63,8,6,5
2023-11-18,13,4,3,3
2023-12-08,2,5,9,9
2024-01-22,22,0,2,1
2024-01-08,3,6,9,7
2023-12-25,53,3,1,7
2023-12-20,74,9,7,7
2023-10-05,59,3,2,3
2023-12-23,16,10,3,7
2023-10-24,14,1,1,4
2023-12-28,33,0,2,0
2023-12-23,72,2,1,3
2024-01-23,13,6,2,5
2024-01-23,49,6,3,3
2023-10-04,21,4,6,6
2023-11-19,20,9,9,8
2024-01-04,72,3,1,7
2023-11-26,14,1,1,1
2023-11-17,66,0,1,1
2023-12-30,30,6,2,4
2023-10-09,67,3,3,5
2023-10-28,16,5,6,6
2023-12-08,24,5,2,6
2024-01-19,42,5,4,9
2023-11-07,48,3,3,0
2023-12-15,50,6,4,8
2023-11-15,53,5,1,2
2024-01-25,100,17,14,8
2023-11-07,85,11,4,2
2023-11-19,115,2,5,1
2024-01-02,86,3,8,10
2023-11-23,107,3,0,0
2024-01-27,97,3,8,6
2023-10-20,80,2,1,1
2023-12-03,101,3,2,3
2024-01-26,99,2,2,3
2024-01-30,77,3,9,5
2024-01-09,93,4,5,0
2023-11-19,76,4,7,4
2023-11-13,75,5,8,11
2023-10-26,80,1,1,3
2023-10-28,79,6,5,7
2023-12-09,79,6,6,6
2023-12-31,91,5,9,3
2023-10-10,98,7,3,6
2023-11-30,37,8,1,3
2023-11-19,16,6,6,4
2024-01-06,15,1,2,3
2024-01-05,69,3,4,4
2023-12-12,73,6,4,7
2023-12-27,3,4,1,7
2023-10-23,60,1,3,4
2023-11-29,20,5,6,7
2024-01-18,12,10,14,3
2023-12-04,69,1,4,4
2023-10-26,53,2,3,3
2023-12-07,46,3,2,2
2023-10-26,57,5,10,10
2023-12-10,26,1,1,2
2023-10-30,74,7,10,3
2023-10-11,56,6,5,7
2023-11-22,18,3,1,1
2023-11-27,32,5,6,6
2023-11-20,50,7,3,6
2023-12-08,13,6,4,7
2024-01-17,55,4,2,3
2023-11-18,24,1,3,4
2024-01-17,67,7,5,4
2024-01-05,9,8,8,4
2023-12-16,56,3,9,7
2023-11-11,42,3,7,5
2023-12-08,6,0,1,2
2023-12-20,49,9,4,4
2023-10-15,57,3,6,8
2023-11-30,42,1,4,4
2023-10-12,60,2,2,2
2023-10-24,59,0,2,4
2024-01-12,4,3,3,2
2024-01-10,74,11,10,7
2023-11-28,73,6,8,6
2023-11-22,32,7,4,9
2023-12-14,66,6,2,0
2024-01-29,71,5,6,9
2024-01-07,30,5,1,4
2023-10-16,59,4,5,2
2023-11-16,56,8,5,7
2023-11-10,40,3,0,0
2023-10-01,13,4,4,1
2023-10-02,31,4,8,9
2023-11-12,57,5,10,13
2023-11-08,30,9,1,8
2024-01-01,100,7,5,4
2023-12-08,88,5,4,6
2024-01-20,89,9,8,5
2023-10-09,114,2,2,3
2023-11-27,102,4,5,1
2024-01-18,82,5,5,10
2023-12-02,99,4,1,1
2023-10-25,95,6,3,9
2024-01-26,93,3,5,5
2024-01-29,101,5,4,2
2023-11-14,100,8,7,6
2023-12-03,82,7,2,7
2023-12-15,91,6,3,2
2023-12-09,98,8,2,6
2023-10-26,93,4,4,5
2023-12-13,81,0,1,2
2023-11-15,87,6,6,8
2023-12-05,98,4,10,4
2023-10-21,91,3,9,4
2023-11-25,101,3,0,4
2023-11-27,94,2,3,0
2023-10-09,97,8,7,7
2024-01-30,96,1,1,7
2023-11-19,26,1,0,2
2024-01-25,17,0,1,1
2023-10-11,16,8,12,9
2023-10-12,54,3,10,3
2023-11-26,30,6,3,3
2023-12-30,3,7,10,3
2023-10-02,41,10,5,8
2024-01-14,8,7,2,5
2024-01-17,7,4,3,6
2023-12-09,59,2,3,1
2023-12-07,47,3,1,2
2023-10-10,60,3,2,2
2023-10-25,7,4,2,10
2023-11-30,56,5,7,7
2024-01-13,16,5,12,8
2024-01-01,39,1,0,2
2023-12-27,16,4,8,10
2024-01-09,19,7,6,3
2023-12-04,72,0,2,2
2023-11-21,57,4,10,6
2023-11-30,11,8,6,5
2024-01-17,64,4,2,3
2024-01-01,59,2,3,2
2023-10-15,35,3,0,2
2023-12-25,55,4,1,1
2023-11-19,91,5,6,9
2024-01-29,92,1,0,2
2023-12-30,99,2,5,3
2023-12-03,103,3,3,2
2023-11-11,113,10,15,9
2024-01-02,75,5,10,7
2023-10-23,100,9,7,6
2024-01-13,75,9,3,6
2023-11-20,91,6,7,4
2023-10-20,114,2,6,4
2024-01-03,85,8,11,8
2023-10-07,82,6,7,4
2023-12-06,93,2,6,4
2023-10-01,103,4,2,2
2023-10-10,115,4,5,1
2023-11-15,97,6,6,7
2024-01-26,84,3,4,1
2023-12-24,81,0,2,1
2023-12-02,91,6,7,5
2023-12-17,94,1,2,3
2024-01-24,60,1,4,0
2023-12-10,58,4,3,4
2023-11-29,41,8,5,11
2023-12-10,36,4,4,2
2023-10-04,18,4,4,2
2023-12-01,57,8,7,8
2023-11-08,16,7,7,7
2023-12-21,16,7,5,11
2023-12-06,48,1,2,0
2023-12-07,49,6,4,6
2023-10-06,36,1,3,1
2024-01-25,32,6,7,3
2023-11-24,17,3,3,2
2023-12-13,21,6,7,6
2024-01-17,31,2,5,8
2024-01-12,29,2,5,6
2023-11-13,15,2,2,4
2023-10-23,72,2,4,2
2023-11-26,60,4,1,1
2023-12-15,55,2,3,1
2023-10-16,53,1,5,3
2023-10-18,27,3,3,8
2023-12-10,30,3,4,3
2024-01-25,42,9,8,5
2023-12-11,49,4,7,6
2023-12-07,9,4,7,7
2023-12-05,52,2,3,7
2023-11-14,43,2,3,7
2023-11-09,37,6,3,4
2023-11-06,39,0,0,1
2023-12-22,2,5,9,2
2023-11-12,56,7,5,8
2023-10-25,74,9,8,7
2024-01-30,5,6,6,5
2024-01-08,75,8,6,7
2023-12-28,93,2,3,5
2024-01-08,115,3,1,1
2023-10-17,107,0,1,1
2023-12-20,75,5,6,3
2023-11-04,99,1,1,0
2023-11-25,95,7,10,9
2023-11-16,110,3,4,5
2023-12-19,96,4,2,2
2023-12-27,84,3,5,2
2023-12-06,88,1,2,5
2023-11-27,105,21,16,20
2023-11-30,88,4,4,5
2024-01-03,80,6,2,5
2023-11-26,76,5,11,5
2023-10-21,76,5,7,9
2024-01-26,81,2,1,1
2024-01-05,99,3,2,1
2024-01-24,88,4,1,2
2024-01-17,15,0,1,4
2024-01-06,20,8,10,4
2023-12-20,37,7,9,3
2023-12-06,12,7,4,6
2023-11-27,74,10,2,8
2023-12-30,65,1,2,2
2023-11-30,5,6,7,11
2023-11-29,33,4,4,3
2023-10-18,72,1,2,0
2023-10-12,9,7,9,7
2024-01-01,8,4,7,8
2023-12-03,6,0,2,4
2024-01-01,58,3,1,6
2023-12-11,29,5,3,3
2023-10-29,14,1,0,0
2023-12-15,15,4,1,4
2023-10-09,59,5,2,4
2023-10-14,14,0,0,1
2023-11-24,40,1,3,2
2023-12-05,2,8,5,11
2023-12-18,12,11,8,8
2023-12-28,49,7,2,6
2023-10-15,32,11,5,5
2024-01-28,69,1,3,4
2023-12-07,40,4,2,1
2024-01-29,61,10,7,14
2023-11-30,19,4,6,3
2023-12-31,22,4,4,2
2023-10-31,66,1,1,1
2024-01-03,58,5,4,6
2023-11-19,41,5,10,4
2024-01-21,61,7,4,6
2024-01-12,52,3,4,7
2023-11-25,64,3,1,0
2023-10-30,57,5,9,12
2023-11-04,2,5,12,4
2023-12-12,49,5,4,6
2023-12-15,49,6,11,7
2023-11-27,56,6,8,7
2024-01-28,58,4,4,3
2023-10-13,75,7,5,5
2023-11-12,78,5,2,4
2023-10-18,97,4,11,8
2023-10-27,92,4,4,2
2023-12-05,114,2,3,7
2023-12-10,92,3,0,0
2024-01-10,117,6,4,14
2024-01-11,87,8,8,5
2023-11-02,89,4,5,4
2023-11-24,92,2,3,5
2023-12-03,88,3,1,4
2023-11-17,80,3,2,3
2024-01-04,61,6,10,7
2023-11-27,58,4,3,3
2023-12-02,54,6,6,6
2023-12-11,69,4,6,3
2024-01-20,4,1,4,3
2024-01-23,41,11,9,8
2023-12-14,31,6,7,5
2024-01-05,73,7,5,2
2023-11-19,32,6,5,15
2023-11-15,11,8,5,7
2023-11-17,5,2,12,7
2024-01-05,64,3,2,0
2023-10-07,33,4,5,1
2024-01-04,1,6,6,4
2024-01-15,31,10,9,3
2023-12-23,61,9,4,7
2024-01-26,2,2,10,8
2023-10-05,67,5,11,9
2023-12-03,21,9,8,9
2023-12-17,67,4,3,8
2024-01-17,13,7,2,6
2023-10-05,64,5,5,0
2023-11-02,37,7,5,6
2023-12-24,8,9,6,3
2023-11-18,62,3,2,2
2023-11-02,4,4,2,2
2023-11-12,2,6,8,3
2023-11-09,43,2,0,1
2023-10-02,48,1,1,0
2023-12-21,31,5,2,5
2024-01-24,1,6,4,3
2023-10-03,66,3,1,1
2023-11-03,1,5,8,4
2023-10-12,41,7,5,7
2023-12-23,12,7,7,7
2023-12-29,36,7,5,2
2023-10-09,94,1,3,1
2023-12-04,113,10,9,8
2023-12-19,97,9,6,5
2023-11-18,99,4,0,0
2023-12-23,78,2,5,4
2023-10-15,111,2,11,9
2023-11-08,83,3,2,2
2023-10-31,93,2,5,5
2024-01-18,88,0,2,4
2023-10-11,80,2,5,3
2023-11-04,83,4,4,3
2023-11-23,102,6,2,12
2024-01-08,90,5,6,4
2023-10-29,98,4,4,6
2024-01-13,79,4,4,4
2023-11-05,78,5,10,3
2023-10-18,107,2,0,3
2023-10-21,19,5,2,6
2023-12-29,5,7,6,10
2023-12-22,46,4,5,5
2023-11-08,72,0,2,1
2023-12-31,16,7,8,6
2023-10-26,17,1,4,2
2023-10-10,11,5,5,4
2023-11-09,14,3,3,0
2024-01-14,11,6,12,6
2023-12-25,16,5,6,9
2023-11-26,38,9,5,7
2023-12-23,7,3,6,5
2024-01-30,51,3,2,4
2023-12-08,68,6,5,2
2023-10-29,49,8,7,4
2024-01-14,53,2,4,1
2023-12-21,4,5,2,0
2024-01-16,8,6,5,10
2023-10-30,65,1,3,2
2023-11-30,32,9,6,7
2024-01-23,59,1,3,1
2023-10-05,56,4,8,5
2023-10-04,72,4,4,0
2023-12-15,63,13,8,6
2024-01-05,55,2,4,3
2023-10-06,14,1,3,0
2023-10-12,14,1,2,1
2023-11-25,31,7,2,8
2023-10-04,48,1,1,1
2023-12-27,70,6,5,4
2023-10-26,9,10,4,6
2023-11-24,54,4,7,5
2024-01-13,47,0,2,2
2024-01-14,17,2,3,4
2023-11-13,60,3,4,3
2024-01-22,5,11,7,6
2023-11-11,13,3,0,4
2023-12-13,48,4,2,1
2023-10-31,13,4,5,2
2023-11-01,36,3,1,4
2023-10-10,54,5,7,7
2024-01-02,55,1,2,1
2023-12-20,92,1,4,4
2023-12-16,107,3,3,3
2023-11-26,99,3,2,0
2023-10-23,85,5,7,4
2023-12-02,94,1,1,3
2023-12-20,100,7,8,7
2023-11-21,95,12,6,5
2023-11-06,111,10,8,7
2023-12-12,101,4,5,4
2024-01-06,87,12,4,5
2024-01-01,90,5,4,8
2024-01-10,76,4,8,6
2024-01-20,94,3,4,2
2024-01-17,115,4,4,6
2024-01-02,111,9,8,9
2023-11-20,101,6,3,3
2023-12-04,96,6,2,10
2024-01-07,91,4,9,6
2023-11-01,78,5,2,3
2023-10-18,95,4,9,7
2023-12-12,100,9,8,9
2023-12-30,27,8,2,5
2023-10-29,9,6,5,5
2023-10-22,35,4,1,3
2023-12-25,41,9,12,8
2024-01-19,11,3,5,5
2023-11-12,16,3,3,8
2023-11-25,67,6,6,4
2023-12-23,73,9,8,7
2023-10-01,17,0,3,3
2024-01-22,58,8,6,6
2023-10-08,56,8,3,6
2023-11-02,29,3,7,6
2023-12-25,32,6,5,7
2023-12-31,57,10,9,9
2023-10-06,58,5,4,2
2023-12-22,16,5,9,4
2024-01-20,6,3,1,2
2023-11-25,73,8,5,3
2023-11-19,39,1,0,1
2023-12-01,54,5,4,4
2023-11-17,35,2,3,2
2023-12-08,33,6,0,2
2023-10-29,1,8,2,6
2023-12-24,46,3,2,2
2023-11-24,30,5,8,2
2023-11-02,74,7,10,6
2023-10-26,42,7,6,4
2024-01-02,56,8,8,6
2023-12-20,39,1,3,0
2023-11-10,29,4,5,5
2024-01-25,68,5,6,9
2023-11-08,13,5,6,5
2023-10-11,81,0,1,3
2023-10-15,103,6,3,2
2023-12-08,92,1,0,3
2024-01-14,78,2,2,5
2023-10-29,102,5,4,7
2024-01-28,86,6,7,7
2024-01-13,82,10,8,5
2023-10-13,94,5,1,6
2023-12-17,107,0,1,2
2023-10-12,98,9,5,6
2023-11-28,84,3,0,2
2023-10-10,77,9,7,7
2023-11-18,75,6,8,11
2023-12-20,111,7,7,3
2023-12-25,107,4,2,1
2023-10-09,83,2,1,2
2023-12-09,104,41,37,25
2023-12-01,85,4,7,4
2023-12-14,83,3,2,2
2024-01-17,95,6,6,5
2023-11-10,2,8,4,6
2023-12-24,12,7,3,5
2024-01-26,66,3,5,2
2023-11-09,70,5,3,6
2023-11-12,62,2,2,3
2024-01-19,69,6,3,4
2023-10-04,57,12,9,4
2024-01-03,52,4,6,5
2023-12-05,66,3,3,3
2023-10-24,17,3,3,4
2024-01-11,27,6,4,4
2023-11-03,58,5,4,11
2023-10-07,48,0,1,0
2024-01-21,17,5,2,2
2023-11-27,42,8,7,15
2023-11-20,47,3,4,3
2024-01-01,49,3,4,6
2023-10-20,48,1,2,2
2023-10-14,31,10,4,3
2023-12-06,15,3,5,0
2024-01-20,37,6,6,6
2024-01-01,66,2,2,2
2023-10-29,54,4,5,4
2023-11-13,9,2,9,4
2024-01-07,54,4,5,3
2024-01-04,15,2,1,4
2023-12-21,70,2,4,3
2023-12-17,63,11,9,6
2023-12-06,2,11,11,4
2023-12-02,21,3,6,15
2023-12-02,4,1,1,1
2024-01-27,25,4,3,2
2024-01-15,39,2,3,2
2023-12-02,42,5,3,7
2024-01-06,12,9,5,10
2024-01-07,56,8,11,6
2023-11-17,74,11,8,9
2023-10-06,33,2,4,2
2023-10-15,40,1,2,0
2024-01-28,72,3,4,3
2024-01-18,66,2,2,1
2023-12-02,6,5,3,5
2023-12-14,68,7,4,3
2023-11-13,16,5,8,6
2024-01-21,34,3,5,7
2023-12-30,42,5,6,7
2023-10-21,43,3,4,4
2023-10-12,40,0,2,4
2023-11-13,56,5,12,5
2024-01-25,40,2,1,3
2024-01-05,8,7,11,8
2023-11-20,80,0,1,1
2023-12-20,96,7,5,2
2023-11-25,105,21,28,18
2024-01-08,117,8,7,8
2023-12-10,87,10,7,8
2024-01-18,100,9,3,11
2023-12-14,95,10,8,5
2023-10-02,94,1,2,4
2024-01-28,89,11,13,5
2023-10-07,83,1,2,4
2024-01-06,102,4,5,7
2024-01-11,80,1,2,1
2023-10-14,93,5,6,4
2023-12-27,88,1,2,4
2023-12-29,111,4,3,3
2023-10-02,77,6,7,5
2024-01-03,79,6,5,11
2023-12-22,76,6,8,5
2024-01-25,102,10,4,9
2023-11-15,110,4,1,3
2023-12-09,91,3,6,1
2024-01-06,100,7,6,6
2023-12-26,85,9,9,9
2023-11-04,86,5,4,5
2023-10-14,52,4,5,7
2023-10-04,46,2,2,3
2023-12-29,17,5,3,3
2023-10-07,24,4,8,1
2023-10-26,33,1,5,0
2023-12-19,41,6,12,10
2024-01-15,64,2,0,1
2023-11-18,31,7,9,3
2023-12-30,64,1,2,3
2023-11-30,64,3,1,2
2023-11-29,64,3,4,4
2023-12-24,74,10,6,5
2023-12-24,57,7,6,5
2023-12-15,8,6,8,8
2023-10-27,15,2,5,2
2023-10-09,13,7,3,1
2024-01-18,65,4,3,2
2023-12-08,52,5,1,1
2024-01-13,64,0,1,0
2023-12-24,73,4,10,7
2023-11-04,61,7,8,9
2023-11-28,41,12,10,13
2024-01-12,8,5,3,3
2023-11-10,56,7,5,1
2024-01-23,39,2,1,5
2024-01-15,50,9,7,11
2024-01-11,35,3,1,2
2023-11-23,2,6,8,11
2023-12-22,30,3,2,0
2023-12-27,42,5,5,6
2024-01-15,18,3,4,5
2023-11-11,33,2,3,0
2023-11-20,61,8,4,5
2024-01-08,23,4,7,4
2023-11-06,64,1,1,0
2024-01-24,18,6,2,1
2023-11-16,17,5,0,1
2023-12-18,41,8,4,3
2024-01-04,22,2,1,1
2024-01-04,33,3,2,0
2024-01-28,27,11,5,3
2023-11-29,79,6,6,7
2023-12-19,94,2,3,2
2023-10-21,80,2,1,0
2023-10-10,78,3,2,2
2023-11-08,84,2,3,5
2023-12-04,87,5,5,9
2023-10-03,79,7,0,6
2023-12-25,91,2,6,3
2024-01-02,76,6,9,6
2023-12-12,89,5,3,8
2023-11-25,98,6,3,8
2023-11-24,89,3,4,9
2023-12-03,97,7,9,8
2023-10-13,99,1,3,0
2023-11-12,94,3,0,3
2023-11-14,90,8,4,7
2023-11-17,107,4,3,1
2023-11-16,95,8,6,6
2023-10-11,87,8,4,6
2023-12-17,1,12,4,5
2023-12-01,43,7,1,4
2024-01-21,72,3,1,2
2023-12-28,6,1,3,4
2023-12-07,59,5,5,2
2023-11-12,19,10,3,7
2024-01-26,8,10,7,11
2024-01-08,1,6,9,5
2023-10-25,67,1,3,5
2024-01-24,24,1,1,5
2023-10-04,65,3,5,4
2023-12-18,70,5,5,5
2024-01-26,36,3,4,1
